Znaleziono 2894 plików .py

Plik                                                            LOC   SLOC   Comm  Blank
/tmp/django/tests/model_inheritance_regress/tests.py            695    510    107     78
/tmp/django/tests/model_meta/models.py                          192    125     21     46
/tmp/django/tests/model_meta/results.py                         895    894      0      1
/tmp/django/tests/model_meta/tests.py                           388    308     18     62
/tmp/django/tests/model_options/apps.py                          25     15      0     10
...ango/tests/model_options/models/default_related_name.py       41     26      0     15
/tmp/django/tests/model_options/models/tablespaces.py            53     31      7     15
/tmp/django/tests/model_options/test_default_pk.py              128     99      1     28
...django/tests/model_options/test_default_related_name.py       39     28      1     10
/tmp/django/tests/model_options/test_tablespaces.py             135     87     27     21
/tmp/django/tests/model_package/models/__init__.py                5      3      1      1
/tmp/django/tests/model_package/models/article.py                11      7      0      4
/tmp/django/tests/model_package/models/publication.py             5      3      0      2
/tmp/django/tests/model_package/tests.py                         74     49     12     13
/tmp/django/tests/model_regress/models.py                        66     39      3     24
/tmp/django/tests/model_regress/test_pickle.py                   68     44     11     13
/tmp/django/tests/model_regress/test_state.py                    33     22      0     11
/tmp/django/tests/model_regress/tests.py                        283    203     47     33
/tmp/django/tests/model_utils/tests.py                           10      8      0      2
/tmp/django/tests/modeladmin/models.py                           56     41      1     14
/tmp/django/tests/modeladmin/test_actions.py                    150    124      1     25
/tmp/django/tests/modeladmin/test_checks.py                    1838   1411     32    395
/tmp/django/tests/modeladmin/tests.py                          1110    827    105    178
/tmp/django/tests/multiple_database/models.py                    81     52      4     25
/tmp/django/tests/multiple_database/routers.py                   61     37     10     14
/tmp/django/tests/multiple_database/tests.py                   2594   1833    361    400
/tmp/django/tests/mutually_referential/models.py                 23      9      6      8
/tmp/django/tests/mutually_referential/tests.py                  21     11      5      5
/tmp/django/tests/nested_foreign_keys/models.py                  30     16      0     14
/tmp/django/tests/nested_foreign_keys/tests.py                  308    246     32     30
/tmp/django/tests/no_models/tests.py                              9      6      1      2
/tmp/django/tests/null_fk/models.py                              52     27      4     21
/tmp/django/tests/null_fk/tests.py                               67     48      8     11
/tmp/django/tests/null_fk_ordering/models.py                     45     21      7     17
/tmp/django/tests/null_fk_ordering/tests.py                      43     25     11      7
/tmp/django/tests/null_queries/models.py                         27     13      2     12
/tmp/django/tests/null_queries/tests.py                          87     55     18     14
/tmp/django/tests/one_to_one/models.py                          112     63      6     43
/tmp/django/tests/one_to_one/tests.py                           697    475    131     91
/tmp/django/tests/or_lookups/models.py                           22      8      7      7
/tmp/django/tests/or_lookups/tests.py                           222    182     13     27
/tmp/django/tests/order_with_respect_to/base_tests.py           275    183     52     40
/tmp/django/tests/order_with_respect_to/models.py                49     27      4     18
/tmp/django/tests/order_with_respect_to/tests.py                 49     37      0     12
/tmp/django/tests/ordering/models.py                            111     70     11     30
/tmp/django/tests/ordering/tests.py                             733    610     70     53
/tmp/django/tests/pagination/custom.py                           35     25      0     10
/tmp/django/tests/pagination/models.py                            9      6      0      3
/tmp/django/tests/pagination/tests.py                           992    730    161    101
/tmp/django/tests/postgres_tests/__init__.py                     37     25      3      9
...postgres_tests/array_default_migrations/0001_initial.py       29     26      0      3
...ay_default_migrations/0002_integerarraymodel_field_2.py       19     16      0      3
...s/postgres_tests/array_index_migrations/0001_initial.py       38     35      0      3
/tmp/django/tests/postgres_tests/fields.py                       68     52      4     12
/tmp/django/tests/postgres_tests/integration_settings.py          5      4      0      1
...ests/postgres_tests/migrations/0001_setup_extensions.py       39     33      2      4
...ts/postgres_tests/migrations/0002_create_test_models.py      591    587      0      4
/tmp/django/tests/postgres_tests/models.py                      214    140      8     66
/tmp/django/tests/postgres_tests/test_aggregates.py             857    758     15     84
...django/tests/postgres_tests/test_app_installed_check.py      142    120      2     20
/tmp/django/tests/postgres_tests/test_apps.py                    91     80      2      9
/tmp/django/tests/postgres_tests/test_array.py                 1617   1306    112    199
/tmp/django/tests/postgres_tests/test_bulk_update.py             54     48      0      6
/tmp/django/tests/postgres_tests/test_constraints.py           1371   1267     26     78
/tmp/django/tests/postgres_tests/test_functions.py               39     26      4      9
/tmp/django/tests/postgres_tests/test_hstore.py                 482    401      1     80
/tmp/django/tests/postgres_tests/test_indexes.py                768    396    294     78
/tmp/django/tests/postgres_tests/test_integration.py             29     26      0      3
/tmp/django/tests/postgres_tests/test_introspection.py           48     41      0      7
/tmp/django/tests/postgres_tests/test_operations.py             719    624     41     54
/tmp/django/tests/postgres_tests/test_ranges.py                1128    954     46    128
/tmp/django/tests/postgres_tests/test_search.py                 994    865     19    110
/tmp/django/tests/postgres_tests/test_signals.py                 44     34      1      9
/tmp/django/tests/postgres_tests/test_trigram.py                176    153      5     18
/tmp/django/tests/postgres_tests/test_unaccent.py                79     59      9     11
/tmp/django/tests/prefetch_related/models.py                    337    223     11    103
...tests/prefetch_related/test_prefetch_related_objects.py      254    205      6     43
/tmp/django/tests/prefetch_related/test_uuid.py                 119     94      8     17
/tmp/django/tests/prefetch_related/tests.py                    2307   1891    163    253
/tmp/django/tests/project_template/test_settings.py              48     38      5      5
/tmp/django/tests/project_template/urls.py                        7      5      0      2
/tmp/django/tests/project_template/views.py                       5      3      0      2
/tmp/django/tests/properties/models.py                           22     10      4      8
/tmp/django/tests/properties/tests.py                            26     16      3      7
/tmp/django/tests/proxy_model_inheritance/app1/models.py          6      4      0      2
/tmp/django/tests/proxy_model_inheritance/app2/models.py          5      3      0      2
/tmp/django/tests/proxy_model_inheritance/models.py              19     11      0      8
/tmp/django/tests/proxy_model_inheritance/tests.py               54     33     11     10
/tmp/django/tests/proxy_models/admin.py                           7      5      0      2
/tmp/django/tests/proxy_models/models.py                        230    110     38     82
/tmp/django/tests/proxy_models/tests.py                         464    335     48     81
/tmp/django/tests/proxy_models/urls.py                            7      5      0      2
/tmp/django/tests/queries/models.py                             791    462     23    306
/tmp/django/tests/queries/test_bulk_update.py                   366    317      3     46
/tmp/django/tests/queries/test_contains.py                       62     49      3     10
/tmp/django/tests/queries/test_db_returning.py                   70     62      0      8
/tmp/django/tests/queries/test_explain.py                       184    166      3     15
/tmp/django/tests/queries/test_iterator.py                       58     45      4      9
/tmp/django/tests/queries/test_q.py                             398    348      8     42
/tmp/django/tests/queries/test_qs_combinators.py                823    733      8     82
/tmp/django/tests/queries/test_query.py                         218    186      2     30
/tmp/django/tests/queries/test_sqlcompiler.py                    58     44      5      9
/tmp/django/tests/queries/tests.py                             4679   3627    466    586
/tmp/django/tests/queryset_pickle/models.py                      79     49      3     27
/tmp/django/tests/queryset_pickle/tests.py                      417    317     36     64
/tmp/django/tests/raw_query/models.py                            47     29      3     15
/tmp/django/tests/raw_query/tests.py                            450    340     60     50
/tmp/django/tests/redirects_tests/tests.py                      114     90      7     17
/tmp/django/tests/redirects_tests/urls.py                         6      5      0      1
/tmp/django/tests/requests_tests/test_accept_header.py          409    345     24     40
...jango/tests/requests_tests/test_data_upload_settings.py      270    233      0     37
/tmp/django/tests/requests_tests/tests.py                      1613   1355    136    122
/tmp/django/tests/reserved_names/models.py                       27     14      7      6
/tmp/django/tests/reserved_names/tests.py                        82     72      0     10
/tmp/django/tests/resolve_url/models.py                          12      5      3      4
/tmp/django/tests/resolve_url/tests.py                          104     50     35     19
/tmp/django/tests/resolve_url/urls.py                            10      8      0      2
/tmp/django/tests/resolve_url/views.py                           24     14      0     10
/tmp/django/tests/responses/test_cookie.py                      156    119     18     19
/tmp/django/tests/responses/test_fileresponse.py                288    238     15     35
/tmp/django/tests/responses/tests.py                            180    138      6     36
/tmp/django/tests/reverse_lookup/models.py                       24     12      4      8
/tmp/django/tests/reverse_lookup/tests.py                        45     34      3      8
/tmp/django/tests/runtests.py                                   804    650     68     86
/tmp/django/tests/save_delete_hooks/models.py                    32     17      7      8
/tmp/django/tests/save_delete_hooks/tests.py                     37     32      0      5
/tmp/django/tests/schema/fields.py                              107     85      9     13
/tmp/django/tests/schema/models.py                              217    137      5     75
/tmp/django/tests/schema/test_logging.py                         17     15      0      2
/tmp/django/tests/schema/tests.py                              5948   3066   2343    539
/tmp/django/tests/select_for_update/models.py                    47     27      0     20
/tmp/django/tests/select_for_update/tests.py                    676    498    116     62
/tmp/django/tests/select_related/models.py                       86     45      9     32
/tmp/django/tests/select_related/tests.py                       335    258     37     40
/tmp/django/tests/select_related_onetoone/models.py              78     47      1     30
/tmp/django/tests/select_related_onetoone/tests.py              301    254     13     34
/tmp/django/tests/select_related_regress/models.py              144     78      5     61
/tmp/django/tests/select_related_regress/tests.py               258    184     39     35
/tmp/django/tests/serializers/models/__init__.py                  4      4      0      0
/tmp/django/tests/serializers/models/base.py                    178    112      5     61
/tmp/django/tests/serializers/models/data.py                    322    150     30    142
/tmp/django/tests/serializers/models/multi_table.py              20     12      0      8
/tmp/django/tests/serializers/models/natural.py                 121     79      1     41
/tmp/django/tests/serializers/test_data.py                      511    399     45     67
/tmp/django/tests/serializers/test_deserialization.py           157    111     15     31
/tmp/django/tests/serializers/test_json.py                      331    234     72     25
/tmp/django/tests/serializers/test_jsonl.py                     271    139    110     22
/tmp/django/tests/serializers/test_natural.py                   408    333     32     43
/tmp/django/tests/serializers/test_xml.py                       114     93      9     12
/tmp/django/tests/serializers/test_yaml.py                      178     78     67     33
/tmp/django/tests/serializers/tests.py                          539    391     67     81
/tmp/django/tests/servers/models.py                               5      3      0      2
/tmp/django/tests/servers/test_basehttp.py                      245    171     25     49
/tmp/django/tests/servers/test_liveserverthread.py               46     33      5      8
/tmp/django/tests/servers/tests.py                              426    290     73     63
/tmp/django/tests/servers/urls.py                                15     13      0      2
/tmp/django/tests/servers/views.py                               52     32      0     20
/tmp/django/tests/sessions_tests/models.py                       46     22     12     12
/tmp/django/tests/sessions_tests/no_clear_expired.py              7      3      1      3
/tmp/django/tests/sessions_tests/tests.py                      1386    976    161    249
/tmp/django/tests/settings_tests/tests.py                       655    481     68    106
/tmp/django/tests/shell/models.py                                 9      5      0      4
/tmp/django/tests/shell/tests.py                                525    454     10     61
/tmp/django/tests/shortcuts/tests.py                             58     50      0      8
/tmp/django/tests/shortcuts/urls.py                              11      9      0      2
/tmp/django/tests/shortcuts/views.py                             55     45      0     10
/tmp/django/tests/signals/models.py                              38     21      3     14
/tmp/django/tests/signals/tests.py                              882    683     40    159
/tmp/django/tests/signed_cookies_tests/tests.py                  79     68      0     11
/tmp/django/tests/signing/tests.py                              241    213      3     25
/tmp/django/tests/sitecustomize.py                                6      6      0      0
/tmp/django/tests/sitemaps_tests/base.py                         31     22      3      6
/tmp/django/tests/sitemaps_tests/models.py                       17     11      0      6
/tmp/django/tests/sitemaps_tests/test_generic.py                 92     82      0     10
/tmp/django/tests/sitemaps_tests/test_http.py                   572    143    382     47
/tmp/django/tests/sitemaps_tests/test_https.py                   73     16     47     10
/tmp/django/tests/sitemaps_tests/urls/http.py                   480    393      2     85
/tmp/django/tests/sitemaps_tests/urls/https.py                   23     17      0      6
...django/tests/sites_framework/migrations/0001_initial.py       92     89      0      3
/tmp/django/tests/sites_framework/models.py                      28     17      0     11
/tmp/django/tests/sites_framework/tests.py                       75     64      0     11
/tmp/django/tests/sites_tests/tests.py                          351    247     49     55
/tmp/django/tests/sphinx/test_github_links.py                   209    163      7     39
/tmp/django/tests/sphinx/testdata/package/__init__.py             2      1      1      0
/tmp/django/tests/sphinx/testdata/package/import_error.py         5      3      0      2
/tmp/django/tests/sphinx/testdata/package/module.py              25     14      3      8
/tmp/django/tests/sphinx/testdata/package/other_module.py         2      2      0      0
...p/django/tests/sphinx/testdata/package/wildcard_base.py        2      2      0      0
...django/tests/sphinx/testdata/package/wildcard_module.py        5      3      0      2
...ango/tests/staticfiles_tests/apps/staticfiles_config.py        5      3      0      2
/tmp/django/tests/staticfiles_tests/cases.py                    145     81     35     29
/tmp/django/tests/staticfiles_tests/settings.py                  30     26      2      2
/tmp/django/tests/staticfiles_tests/storage.py                  104     65     11     28
/tmp/django/tests/staticfiles_tests/test_checks.py              166    142      2     22
/tmp/django/tests/staticfiles_tests/test_finders.py             132     89     18     25
/tmp/django/tests/staticfiles_tests/test_forms.py                44     39      0      5
/tmp/django/tests/staticfiles_tests/test_handlers.py             41     31      1      9
/tmp/django/tests/staticfiles_tests/test_liveserver.py           78     47     17     14
/tmp/django/tests/staticfiles_tests/test_management.py          729    500    123    106
/tmp/django/tests/staticfiles_tests/test_storage.py             986    800     66    120
/tmp/django/tests/staticfiles_tests/test_templatetags.py         29     20      5      4
/tmp/django/tests/staticfiles_tests/test_utils.py                13     11      0      2
/tmp/django/tests/staticfiles_tests/test_views.py                47     21     12     14
/tmp/django/tests/staticfiles_tests/urls/default.py               6      5      0      1
/tmp/django/tests/staticfiles_tests/urls/helper.py                3      2      0      1
/tmp/django/tests/str/models.py                                  19      6      8      5
/tmp/django/tests/str/tests.py                                   37     24      6      7
/tmp/django/tests/string_lookup/models.py                        32     20      0     12
/tmp/django/tests/string_lookup/tests.py                         86     43     21     22
/tmp/django/tests/swappable_models/models.py                     15     10      0      5
/tmp/django/tests/swappable_models/tests.py                      45     31      5      9
/tmp/django/tests/syndication_tests/feeds.py                    323    185     38    100
/tmp/django/tests/syndication_tests/models.py                    26     18      0      8
/tmp/django/tests/syndication_tests/tests.py                    846    682     88     76
/tmp/django/tests/syndication_tests/urls.py                      49     47      0      2
/tmp/django/tests/tasks/tasks.py                                 78     45      4     29
/tmp/django/tests/tasks/test_custom_backend.py                   70     57      0     13
/tmp/django/tests/tasks/test_dummy_backend.py                   207    162      0     45
/tmp/django/tests/tasks/test_immediate_backend.py               304    253      0     51
/tmp/django/tests/tasks/test_tasks.py                           314    243      1     70
...s/template_backends/apps/good/templatetags/good_tags.py        3      2      0      1
...ts/template_backends/apps/good/templatetags/override.py        3      2      0      1
...late_backends/apps/good/templatetags/subpackage/tags.py        3      2      0      1
...e_backends/apps/importerror/templatetags/broken_tags.py        1      1      0      0
/tmp/django/tests/template_backends/test_django.py              208    177     12     19
/tmp/django/tests/template_backends/test_dummy.py               108     85      2     21
/tmp/django/tests/template_backends/test_jinja2.py              166    142      6     18
/tmp/django/tests/template_backends/test_utils.py                55     42      9      4
/tmp/django/tests/template_loader/tests.py                      182    159      0     23
/tmp/django/tests/template_tests/alternate_urls.py               10      6      2      2
...p/django/tests/template_tests/annotated_tag_function.py        8      5      0      3
/tmp/django/tests/template_tests/broken_tag.py                    1      1      0      0
/tmp/django/tests/template_tests/filter_tests/test_add.py        71     53      3     15
...go/tests/template_tests/filter_tests/test_addslashes.py       42     34      0      8
...go/tests/template_tests/filter_tests/test_autoescape.py       49     39      3      7
...ango/tests/template_tests/filter_tests/test_capfirst.py       33     27      0      6
...django/tests/template_tests/filter_tests/test_center.py       48     38      0     10
...ango/tests/template_tests/filter_tests/test_chaining.py      128    104      7     17
/tmp/django/tests/template_tests/filter_tests/test_cut.py        85     70      2     13
...p/django/tests/template_tests/filter_tests/test_date.py       90     65      7     18
...jango/tests/template_tests/filter_tests/test_default.py       64     43      6     15
...sts/template_tests/filter_tests/test_default_if_none.py       13      9      0      4
...ango/tests/template_tests/filter_tests/test_dictsort.py      124     97     12     15
...ts/template_tests/filter_tests/test_dictsortreversed.py       59     47      5      7
...o/tests/template_tests/filter_tests/test_divisibleby.py       10      7      0      3
...django/tests/template_tests/filter_tests/test_escape.py       54     40      4     10
...ango/tests/template_tests/filter_tests/test_escapejs.py       70     59      0     11
...ngo/tests/template_tests/filter_tests/test_escapeseq.py       59     48      4      7
...ests/template_tests/filter_tests/test_filesizeformat.py       62     58      0      4
.../django/tests/template_tests/filter_tests/test_first.py       38     30      0      8
...o/tests/template_tests/filter_tests/test_floatformat.py      221    188     14     19
.../tests/template_tests/filter_tests/test_force_escape.py       92     72      6     14
...ngo/tests/template_tests/filter_tests/test_get_digit.py       14     11      0      3
...ngo/tests/template_tests/filter_tests/test_iriencode.py       49     36      3     10
...p/django/tests/template_tests/filter_tests/test_join.py       97     79      1     17
...o/tests/template_tests/filter_tests/test_json_script.py       23     19      0      4
...p/django/tests/template_tests/filter_tests/test_last.py       27     22      0      5
...django/tests/template_tests/filter_tests/test_length.py       58     44      1     13
...go/tests/template_tests/filter_tests/test_linebreaks.py       72     54      4     14
.../tests/template_tests/filter_tests/test_linebreaksbr.py       59     43      4     12
...o/tests/template_tests/filter_tests/test_linenumbers.py       65     50      4     11
.../django/tests/template_tests/filter_tests/test_ljust.py       40     32      0      8
.../django/tests/template_tests/filter_tests/test_lower.py       39     30      1      8
...ngo/tests/template_tests/filter_tests/test_make_list.py       47     33      4     10
...tests/template_tests/filter_tests/test_phone2numeric.py       45     38      0      7
...ngo/tests/template_tests/filter_tests/test_pluralize.py       64     49      0     15
...django/tests/template_tests/filter_tests/test_random.py       31     26      0      5
.../django/tests/template_tests/filter_tests/test_rjust.py       39     31      0      8
...p/django/tests/template_tests/filter_tests/test_safe.py       15     11      0      4
...jango/tests/template_tests/filter_tests/test_safeseq.py       22     18      0      4
.../django/tests/template_tests/filter_tests/test_slice.py       58     44      0     14
...jango/tests/template_tests/filter_tests/test_slugify.py       63     49      4     10
.../tests/template_tests/filter_tests/test_stringformat.py       51     39      4      8
...ngo/tests/template_tests/filter_tests/test_striptags.py       62     54      0      8
...p/django/tests/template_tests/filter_tests/test_time.py       67     49      3     15
...ngo/tests/template_tests/filter_tests/test_timesince.py      178    140     10     28
...ngo/tests/template_tests/filter_tests/test_timeuntil.py      144    116      5     23
.../django/tests/template_tests/filter_tests/test_title.py       27     19      0      8
...tests/template_tests/filter_tests/test_truncatechars.py       29     23      0      6
.../template_tests/filter_tests/test_truncatechars_html.py       48     40      0      8
...tests/template_tests/filter_tests/test_truncatewords.py       56     46      0     10
.../template_tests/filter_tests/test_truncatewords_html.py       60     51      0      9
...ests/template_tests/filter_tests/test_unordered_list.py      185    155      0     30
.../django/tests/template_tests/filter_tests/test_upper.py       44     30      5      9
...ngo/tests/template_tests/filter_tests/test_urlencode.py       24     17      0      7
...django/tests/template_tests/filter_tests/test_urlize.py      532    435     50     47
...o/tests/template_tests/filter_tests/test_urlizetrunc.py      107     93      0     14
...ngo/tests/template_tests/filter_tests/test_wordcount.py       42     33      0      9
...ango/tests/template_tests/filter_tests/test_wordwrap.py      132    119      0     13
.../django/tests/template_tests/filter_tests/test_yesno.py       41     29      0     12
...ngo/tests/template_tests/filter_tests/timezone_utils.py       18     15      0      3
...p/django/tests/template_tests/syntax_tests/i18n/base.py       22     13      4      5
...template_tests/syntax_tests/i18n/test_blocktranslate.py      895    765     49     81
.../tests/template_tests/syntax_tests/i18n/test_filters.py       61     53      0      8
...tests/syntax_tests/i18n/test_get_available_languages.py       28     23      0      5
...te_tests/syntax_tests/i18n/test_get_current_language.py       17     13      0      4
...sts/syntax_tests/i18n/test_get_current_language_bidi.py       17     13      0      4
...plate_tests/syntax_tests/i18n/test_get_language_info.py       55     46      2      7
..._tests/syntax_tests/i18n/test_get_language_info_list.py       73     66      0      7
...tests/template_tests/syntax_tests/i18n/test_language.py       15     11      0      4
...ests/template_tests/syntax_tests/i18n/test_translate.py      316    249     16     51
...plate_tests/syntax_tests/i18n/test_underscore_syntax.py      113     83      8     22
...go/tests/template_tests/syntax_tests/test_autoescape.py      174    131     23     20
.../django/tests/template_tests/syntax_tests/test_basic.py      431    287     79     65
...ango/tests/template_tests/syntax_tests/test_builtins.py       20     15      0      5
.../django/tests/template_tests/syntax_tests/test_cache.py      218    169     22     27
...jango/tests/template_tests/syntax_tests/test_comment.py       95     76      0     19
.../django/tests/template_tests/syntax_tests/test_cycle.py      230    196      7     27
.../django/tests/template_tests/syntax_tests/test_debug.py       45     38      0      7
...go/tests/template_tests/syntax_tests/test_exceptions.py       77     53     16      8
...jango/tests/template_tests/syntax_tests/test_extends.py      464    291    122     51
...tests/template_tests/syntax_tests/test_filter_syntax.py      250    136     86     28
...go/tests/template_tests/syntax_tests/test_filter_tag.py       46     36      0     10
...jango/tests/template_tests/syntax_tests/test_firstof.py       90     72      0     18
/tmp/django/tests/template_tests/syntax_tests/test_for.py       390    343      9     38
/tmp/django/tests/template_tests/syntax_tests/test_if.py        717    576     23    118
...go/tests/template_tests/syntax_tests/test_if_changed.py      367    300     38     29
...jango/tests/template_tests/syntax_tests/test_include.py      406    306     54     46
...ests/template_tests/syntax_tests/test_invalid_string.py       68     57      0     11
...go/tests/template_tests/syntax_tests/test_list_index.py       80     46     25      9
...p/django/tests/template_tests/syntax_tests/test_load.py      101     85      2     14
.../django/tests/template_tests/syntax_tests/test_lorem.py       41     33      0      8
...ngo/tests/template_tests/syntax_tests/test_multiline.py       19      9      6      4
...ests/template_tests/syntax_tests/test_named_endblock.py       82     68      5      9
/tmp/django/tests/template_tests/syntax_tests/test_now.py        98     80      7     11
.../django/tests/template_tests/syntax_tests/test_numpy.py       39     26      7      6
...ango/tests/template_tests/syntax_tests/test_partials.py      652    589      3     60
...o/tests/template_tests/syntax_tests/test_querystring.py      270    230      2     38
...jango/tests/template_tests/syntax_tests/test_regroup.py      158    135     11     12
...go/tests/template_tests/syntax_tests/test_resetcycle.py      134    121      0     13
.../django/tests/template_tests/syntax_tests/test_setup.py       29     20      3      6
...go/tests/template_tests/syntax_tests/test_simple_tag.py       23     17      0      6
...ngo/tests/template_tests/syntax_tests/test_spaceless.py       65     57      0      8
...django/tests/template_tests/syntax_tests/test_static.py      122    105      0     17
.../tests/template_tests/syntax_tests/test_template_tag.py       68     54      0     14
/tmp/django/tests/template_tests/syntax_tests/test_url.py       308    253      3     52
...ango/tests/template_tests/syntax_tests/test_verbatim.py       55     47      0      8
...o/tests/template_tests/syntax_tests/test_width_ratio.py      168    123     16     29
...p/django/tests/template_tests/syntax_tests/test_with.py       68     56      0     12
/tmp/django/tests/template_tests/templatetags/bad_tag.py         13      8      0      5
/tmp/django/tests/template_tests/templatetags/custom.py         343    208     29    106
...p/django/tests/template_tests/templatetags/inclusion.py      279    172     20     87
...go/tests/template_tests/templatetags/subpackage/echo.py        8      5      0      3
...p/django/tests/template_tests/templatetags/tag_27584.py       15     10      0      5
/tmp/django/tests/template_tests/templatetags/testtags.py        24     14      0     10
/tmp/django/tests/template_tests/test_autoreloader.py           168    149      0     19
/tmp/django/tests/template_tests/test_base.py                    83     62      3     18
/tmp/django/tests/template_tests/test_callables.py              184    117     21     46
/tmp/django/tests/template_tests/test_context.py                324    242     32     50
/tmp/django/tests/template_tests/test_custom.py                 895    796     25     74
/tmp/django/tests/template_tests/test_engine.py                 142    116      6     20
/tmp/django/tests/template_tests/test_extends.py                197    165     14     18
/tmp/django/tests/template_tests/test_extends_relative.py       114     93      0     21
/tmp/django/tests/template_tests/test_library.py                232    169      0     63
/tmp/django/tests/template_tests/test_loaders.py                277    214     25     38
/tmp/django/tests/template_tests/test_logging.py                 66     52      0     14
/tmp/django/tests/template_tests/test_nodelist.py                89     75      4     10
/tmp/django/tests/template_tests/test_origin.py                  32     23      2      7
/tmp/django/tests/template_tests/test_parser.py                 259    204     21     34
/tmp/django/tests/template_tests/test_partials.py               604    490     39     75
/tmp/django/tests/template_tests/test_response.py               415    316     26     73
/tmp/django/tests/template_tests/test_smartif.py                 56     34      9     13
/tmp/django/tests/template_tests/tests.py                       251    174     46     31
/tmp/django/tests/template_tests/urls.py                         30     23      3      4
/tmp/django/tests/template_tests/utils.py                       188    115     20     53
/tmp/django/tests/template_tests/views.py                        27     14      1     12
/tmp/django/tests/test_client/auth_backends.py                    9      5      0      4
...o/tests/test_client/test_conditional_content_removal.py       56     36      8     12
/tmp/django/tests/test_client/test_fakepayload.py                13     11      0      2
/tmp/django/tests/test_client/tests.py                         1406   1013    184    209
/tmp/django/tests/test_client/urls.py                            85     82      1      2
/tmp/django/tests/test_client/urls_middleware_urlconf.py         11      7      0      4
/tmp/django/tests/test_client/views.py                          434    302     33     99
/tmp/django/tests/test_client_regress/auth_backends.py           19     15      0      4
.../django/tests/test_client_regress/context_processors.py        2      2      0      0
/tmp/django/tests/test_client_regress/models.py                  12      8      0      4
/tmp/django/tests/test_client_regress/session.py                 32     18      5      9
/tmp/django/tests/test_client_regress/tests.py                 1452   1070    167    215
/tmp/django/tests/test_client_regress/urls.py                    66     64      0      2
/tmp/django/tests/test_client_regress/views.py                  185    118     14     53
...p/django/tests/test_exceptions/test_validation_error.py      369    346      6     17
/tmp/django/tests/test_runner/models.py                          28     17      1     10
/tmp/django/tests/test_runner/runner.py                          29     25      0      4
/tmp/django/tests/test_runner/test_debug_sql.py                 330    245     29     56
/tmp/django/tests/test_runner/test_discover_runner.py           858    707     48    103
/tmp/django/tests/test_runner/test_parallel.py                  316    229     32     55
/tmp/django/tests/test_runner/test_shuffler.py                  101     86      1     14
/tmp/django/tests/test_runner/tests.py                         1072    857     79    136
/tmp/django/tests/test_runner_apps/buffer/tests_buffer.py        14     11      0      3
/tmp/django/tests/test_runner_apps/databases/tests.py            23     13      0     10
...jango/tests/test_runner_apps/failures/tests_failures.py       23     15      0      8
/tmp/django/tests/test_runner_apps/sample/doctests.py            47     14     26      7
...p/django/tests/test_runner_apps/sample/pattern_tests.py        6      4      0      2
/tmp/django/tests/test_runner_apps/sample/tests/tests.py          6      4      0      2
/tmp/django/tests/test_runner_apps/sample/tests_sample.py        34     19      2     13
/tmp/django/tests/test_runner_apps/simple/tests.py               55     35      0     20
/tmp/django/tests/test_runner_apps/tagged/tests.py               14     10      0      4
...ango/tests/test_runner_apps/tagged/tests_inheritance.py       27     18      0      9
...ngo/tests/test_runner_apps/tagged/tests_syntax_error.py       11      6      0      5
/tmp/django/tests/test_sqlite.py                                 31     13     14      4
/tmp/django/tests/test_utils/models.py                           18     12      0      6
/tmp/django/tests/test_utils/test_serializemixin.py              22     15      1      6
/tmp/django/tests/test_utils/test_simpletestcase.py             149    117     15     17
/tmp/django/tests/test_utils/test_testcase.py                   169    125     14     30
/tmp/django/tests/test_utils/test_transactiontestcase.py         83     53     12     18
/tmp/django/tests/test_utils/tests.py                          2420   1741    288    391
/tmp/django/tests/test_utils/urls.py                             10      8      0      2
/tmp/django/tests/test_utils/views.py                            19     12      0      7
/tmp/django/tests/timezones/admin.py                             16      9      0      7
/tmp/django/tests/timezones/forms.py                             28     17      0     11
/tmp/django/tests/timezones/models.py                            31     17      0     14
/tmp/django/tests/timezones/tests.py                           1412   1169     85    158
/tmp/django/tests/timezones/urls.py                               7      5      0      2
/tmp/django/tests/transaction_hooks/models.py                     5      3      0      2
/tmp/django/tests/transaction_hooks/tests.py                    333    255     11     67
/tmp/django/tests/transactions/models.py                         22      9      7      6
/tmp/django/tests/transactions/tests.py                         591    419     79     93
/tmp/django/tests/unmanaged_models/models.py                    120     61     21     38
/tmp/django/tests/unmanaged_models/tests.py                      61     33     16     12
/tmp/django/tests/update/models.py                               56     31      4     21
/tmp/django/tests/update/tests.py                               378    271     61     46
/tmp/django/tests/update_only_fields/models.py                   43     30      0     13
/tmp/django/tests/update_only_fields/tests.py                   324    257      9     58
/tmp/django/tests/urlpatterns/converter_urls.py                   8      6      0      2
/tmp/django/tests/urlpatterns/converters.py                      38     26      0     12
/tmp/django/tests/urlpatterns/included_urls.py                    8      6      0      2
/tmp/django/tests/urlpatterns/lazy_path_urls.py                   9      7      0      2
/tmp/django/tests/urlpatterns/more_urls.py                       12     10      0      2
/tmp/django/tests/urlpatterns/path_base64_urls.py                27     22      0      5
/tmp/django/tests/urlpatterns/path_dynamic_urls.py                9      6      0      3
/tmp/django/tests/urlpatterns/path_same_name_urls.py             34     26      5      3
/tmp/django/tests/urlpatterns/path_urls.py                       39     37      0      2
/tmp/django/tests/urlpatterns/test_resolvers.py                  60     44      2     14
/tmp/django/tests/urlpatterns/tests.py                          438    376      9     53
/tmp/django/tests/urlpatterns/views.py                            5      3      0      2
/tmp/django/tests/urlpatterns_reverse/erroneous_urls.py           7      5      0      2
